原始文件,来源文件夹,原始地区,类型,年份,序号,目标地区/海域,总文章数,写出文章数,政治梗排除文章数,未命中海域文章数,命中关键词,输出文件,状态,原路径
website_tw-2010-04.txt,tw,tw,website,2010,4,pr,163,3,12,136,"珠江, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/website_pr-2010-04.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2010-04.txt
website_tw-2010-04.txt,tw,tw,website,2010,4,lz,163,1,12,136,"湛江, 特呈岛",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/lz/website_lz-2010-04.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2010-04.txt
forum_tw-2019-15.txt,tw,tw,forum,2019,15,xm,200,1,95,104,Kinmen,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/forum_xm-2019-15.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2019-15.txt
forum_tw-2017-04.txt,tw,tw,forum,2017,4,xm,203,4,60,127,"厦门, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/forum_xm-2017-04.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-04.txt
forum_tw-2017-04.txt,tw,tw,forum,2017,4,pr,203,8,60,127,"大屿山, 屯门, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/forum_pr-2017-04.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-04.txt
forum_tw-2017-04.txt,tw,tw,forum,2017,4,bb,203,4,60,127,"北海, 广西",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/forum_bb-2017-04.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-04.txt
forum_tw-2019-29.txt,tw,tw,forum,2019,29,pr,200,1,92,107,澳门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/forum_pr-2019-29.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2019-29.txt
blog_tw-2023-01.txt,tw,tw,blog,2023,1,pr,7,1,0,3,"Hong Kong, 南丫岛, 台山, 大屿山, 澳门, 香港, 香港国际机场",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/blog_pr-2023-01.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2023-01.txt
blog_tw-2023-01.txt,tw,tw,blog,2023,1,bb,7,4,0,3,"北海, 沙田",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/blog_bb-2023-01.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2023-01.txt
forum_tw-2019-28.txt,tw,tw,forum,2019,28,xm,200,6,83,111,"厦门, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/forum_xm-2019-28.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2019-28.txt
forum_tw-2017-05.txt,tw,tw,forum,2017,5,xm,201,1,106,93,"厦门, 厦门海域, 厦门湾, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/forum_xm-2017-05.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-05.txt
forum_tw-2017-05.txt,tw,tw,forum,2017,5,bb,201,1,106,93,北海,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/forum_bb-2017-05.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-05.txt
forum_tw-2019-14.txt,tw,tw,forum,2019,14,xm,200,2,72,126,"Kinmen, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/forum_xm-2019-14.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2019-14.txt
forum_tw-2023-01.txt,tw,tw,forum,2023,1,xm,62,7,11,44,金门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/forum_xm-2023-01.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2023-01.txt
website_tw-2024-01.txt,tw,tw,website,2024,1,xm,201,23,11,159,"Kinmen, Xiamen, 金門, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/website_xm-2024-01.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2024-01.txt
website_tw-2024-01.txt,tw,tw,website,2024,1,pr,201,5,11,159,"15th National Games, Dangan, Hong Kong, Lerongrong, Macao, Xiyangyang, 乐融融, 喜洋洋, 大湾区, 珠江, 粤港澳, 追梦大湾区, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/website_pr-2024-01.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2024-01.txt
website_tw-2024-01.txt,tw,tw,website,2024,1,st,201,1,11,159,"南澳, 南澳岛, 汕头",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/st/website_st-2024-01.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2024-01.txt
website_tw-2024-01.txt,tw,tw,website,2024,1,lz,201,2,11,159,"徐闻, 湛江, 遂溪, 雷州, 雷州湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/lz/website_lz-2024-01.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2024-01.txt
press_tw-2014-02.txt,tw,tw,press,2014,2,xm,144,3,8,127,"厦门, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/press_xm-2014-02.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2014-02.txt
press_tw-2014-02.txt,tw,tw,press,2014,2,pr,144,7,8,127,"Hong Kong, 港珠澳, 港珠澳大桥, 珠江, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/press_pr-2014-02.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2014-02.txt
press_tw-2014-02.txt,tw,tw,press,2014,2,bb,144,2,8,127,北海,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/press_bb-2014-02.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2014-02.txt
website_tw-2024-03.txt,tw,tw,website,2024,3,xm,200,5,4,184,"金門, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/website_xm-2024-03.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2024-03.txt
website_tw-2024-03.txt,tw,tw,website,2024,3,pr,200,7,4,184,"港珠澳, 港珠澳大桥, 珠江, 粤港澳, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/website_pr-2024-03.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2024-03.txt
website_tw-2012-02.txt,tw,tw,website,2012,2,xm,200,11,31,137,"厦门, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/website_xm-2012-02.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2012-02.txt
website_tw-2012-02.txt,tw,tw,website,2012,2,pr,200,16,31,137,"Hong Kong, Macau, Pearl River Delta, 三跑, 开平, 江门, 港珠澳, 港珠澳大桥, 珠江, 粤港澳, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/website_pr-2012-02.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2012-02.txt
website_tw-2012-02.txt,tw,tw,website,2012,2,bb,200,3,31,137,"三娘湾, 北部湾, 广西, 钦州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/website_bb-2012-02.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2012-02.txt
website_tw-2012-02.txt,tw,tw,website,2012,2,st,200,2,31,137,"南澳, 南澳岛",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/st/website_st-2012-02.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2012-02.txt
forum_tw-2015-02.txt,tw,tw,forum,2015,2,xm,167,8,54,100,"厦门, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/forum_xm-2015-02.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2015-02.txt
forum_tw-2015-02.txt,tw,tw,forum,2015,2,pr,167,4,54,100,"前海, 沙洲, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/forum_pr-2015-02.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2015-02.txt
forum_tw-2015-02.txt,tw,tw,forum,2015,2,st,167,1,54,100,南澳,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/st/forum_st-2015-02.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2015-02.txt
press_tw-2022-01.txt,tw,tw,press,2022,1,xm,74,2,0,70,金门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/press_xm-2022-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2022-01.txt
press_tw-2022-01.txt,tw,tw,press,2022,1,pr,74,2,0,70,"前海, 南沙, 沙洲",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/press_pr-2022-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2022-01.txt
forum_tw-2019-16.txt,tw,tw,forum,2019,16,pr,203,3,67,133,"南丫岛, 大屿山, 澳门, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/forum_pr-2019-16.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2019-16.txt
blog_tw-2015-02.txt,tw,tw,blog,2015,2,xm,211,1,7,195,金门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/blog_xm-2015-02.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2015-02.txt
blog_tw-2015-02.txt,tw,tw,blog,2015,2,pr,211,6,7,195,"内伶仃, 南沙, 珠江",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/blog_pr-2015-02.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2015-02.txt
blog_tw-2015-02.txt,tw,tw,blog,2015,2,bb,211,3,7,195,北海,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/blog_bb-2015-02.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2015-02.txt
forum_tw-2019-02.txt,tw,tw,forum,2019,2,pr,200,5,77,118,"大屿山, 港珠澳, 港珠澳大桥, 澳门, 珠海, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/forum_pr-2019-02.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2019-02.txt
forum_tw-2017-07.txt,tw,tw,forum,2017,7,xm,207,1,116,81,厦门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/forum_xm-2017-07.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-07.txt
forum_tw-2017-07.txt,tw,tw,forum,2017,7,pr,207,8,116,81,"内伶仃, 台山, 妈湾, 开平, 新会, 江门, 港珠澳, 港珠澳大桥, 澳门, 珠海, 蛇口, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/forum_pr-2017-07.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-07.txt
forum_tw-2017-07.txt,tw,tw,forum,2017,7,bb,207,3,116,81,"北海, 沙田",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/forum_bb-2017-07.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-07.txt
press_tw-2018-01.txt,tw,tw,press,2018,1,xm,142,2,26,101,"Kinmen, 厦门, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/press_xm-2018-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2018-01.txt
press_tw-2018-01.txt,tw,tw,press,2018,1,pr,142,10,26,101,"前海, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江三角洲, 珠江口中华白海豚国家级自然保护区, 珠海, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/press_pr-2018-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2018-01.txt
press_tw-2018-01.txt,tw,tw,press,2018,1,bb,142,5,26,101,"三娘湾, 北海",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/press_bb-2018-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2018-01.txt
press_tw-2006-01.txt,tw,tw,press,2006,1,pr,11,3,0,8,"关帝湾, 淇澳, 珠江, 珠江口中华白海豚国家级自然保护区, 珠海, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/press_pr-2006-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2006-01.txt
forum_tw-2017-06.txt,tw,tw,forum,2017,6,xm,290,4,81,190,"Kinmen, 九龙江, 厦门, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/forum_xm-2017-06.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-06.txt
forum_tw-2017-06.txt,tw,tw,forum,2017,6,pr,290,17,81,190,"Pearl River Estuary, 南大屿, 南沙, 大小磨刀, 大小磨刀洲, 大屿山, 屯门, 沙洲, 港珠澳, 港珠澳大桥, 珠江, 珠江河口, 珠海, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/forum_pr-2017-06.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-06.txt
forum_tw-2017-06.txt,tw,tw,forum,2017,6,bb,290,3,81,190,"三娘湾, 北海, 北部湾, 广西, 钦州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/forum_bb-2017-06.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-06.txt
blog_tw-2015-03.txt,tw,tw,blog,2015,3,pr,200,7,12,180,"前海, 南沙, 澳门, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/blog_pr-2015-03.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2015-03.txt
blog_tw-2015-03.txt,tw,tw,blog,2015,3,bb,200,1,12,180,北海,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/blog_bb-2015-03.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2015-03.txt
forum_tw-2019-03.txt,tw,tw,forum,2019,3,pr,200,3,94,103,香港,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/forum_pr-2019-03.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2019-03.txt
forum_tw-2019-17.txt,tw,tw,forum,2019,17,xm,200,1,46,153,Kinmen,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/forum_xm-2019-17.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2019-17.txt
website_tw-2012-03.txt,tw,tw,website,2012,3,xm,26,2,4,14,金门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/website_xm-2012-03.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2012-03.txt
website_tw-2012-03.txt,tw,tw,website,2012,3,pr,26,5,4,14,"Hong Kong, Macau, Pearl River Delta, 南丫岛, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/website_pr-2012-03.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2012-03.txt
website_tw-2012-03.txt,tw,tw,website,2012,3,bb,26,1,4,14,钦州,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/website_bb-2012-03.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2012-03.txt
website_tw-2024-02.txt,tw,tw,website,2024,2,xm,200,4,9,169,金门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/website_xm-2024-02.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2024-02.txt
website_tw-2024-02.txt,tw,tw,website,2024,2,pr,200,17,9,169,"三跑, 北大屿, 北大屿海岸公园, 大小磨刀, 大屿山, 广海, 沙洲, 沙洲及龙鼓洲, 沙洲及龙鼓洲海岸公园, 香港, 香港国际机场, 龙鼓洲",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/website_pr-2024-02.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2024-02.txt
website_tw-2024-02.txt,tw,tw,website,2024,2,bb,200,1,9,169,"Beibu Gulf, Qinzhou, Sanniang Bay",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/website_bb-2024-02.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2024-02.txt
press_tw-2014-01.txt,tw,tw,press,2014,1,xm,200,4,16,170,"厦门, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/press_xm-2014-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2014-01.txt
press_tw-2014-01.txt,tw,tw,press,2014,1,pr,200,7,16,170,"Hong Kong, Lantau, third runway, 三跑, 澳门, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/press_pr-2014-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2014-01.txt
press_tw-2014-01.txt,tw,tw,press,2014,1,bb,200,4,16,170,"三娘湾, 北海, 北部湾, 广西, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/press_bb-2014-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2014-01.txt
forum_tw-2017-02.txt,tw,tw,forum,2017,2,xm,206,2,60,135,金门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/forum_xm-2017-02.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-02.txt
forum_tw-2017-02.txt,tw,tw,forum,2017,2,pr,206,8,60,135,"Hong Kong, 大屿山, 珠海, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/forum_pr-2017-02.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-02.txt
forum_tw-2017-02.txt,tw,tw,forum,2017,2,bb,206,1,60,135,北海,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/forum_bb-2017-02.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-02.txt
website_tw-2010-02.txt,tw,tw,website,2010,2,pr,200,2,49,147,"港珠澳, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/website_pr-2010-02.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2010-02.txt
website_tw-2010-02.txt,tw,tw,website,2010,2,st,200,2,49,147,"南澳, 汕头, 汕头海域",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/st/website_st-2010-02.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2010-02.txt
forum_tw-2019-13.txt,tw,tw,forum,2019,13,tw_no_match,200,0,46,154,,,筛选后无海域命中文章，未写出,/Users/gurumakaza/Downloads/tw/forum_tw-2019-13.txt
forum_tw-2019-07.txt,tw,tw,forum,2019,7,pr,200,5,63,132,香港,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/forum_pr-2019-07.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2019-07.txt
blog_tw-2015-07.txt,tw,tw,blog,2015,7,xm,202,24,28,142,金门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/blog_xm-2015-07.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2015-07.txt
blog_tw-2015-07.txt,tw,tw,blog,2015,7,pr,202,9,28,142,香港,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/blog_pr-2015-07.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2015-07.txt
blog_tw-2015-07.txt,tw,tw,blog,2015,7,bb,202,4,28,142,北海,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/blog_bb-2015-07.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2015-07.txt
blog_tw-2015-07.txt,tw,tw,blog,2015,7,st,202,1,28,142,Ma Yu,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/st/blog_st-2015-07.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2015-07.txt
press_tw-2020-01.txt,tw,tw,press,2020,1,xm,79,5,7,62,"厦门, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/press_xm-2020-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2020-01.txt
press_tw-2020-01.txt,tw,tw,press,2020,1,pr,79,4,7,62,"伶仃洋, 大屿山, 屯门, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江口中华白海豚国家级自然保护区, 珠海, 虎门, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/press_pr-2020-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2020-01.txt
press_tw-2020-01.txt,tw,tw,press,2020,1,bb,79,2,7,62,"北海, 北部湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/press_bb-2020-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2020-01.txt
press_tw-2016-01.txt,tw,tw,press,2016,1,xm,132,13,13,104,"厦门, 厦门海域, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/press_xm-2016-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2016-01.txt
press_tw-2016-01.txt,tw,tw,press,2016,1,pr,132,2,13,104,"港珠澳, 港珠澳大桥, 澳门, 珠江, 珠海, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/press_pr-2016-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2016-01.txt
press_tw-2016-01.txt,tw,tw,press,2016,1,bb,132,1,13,104,"三娘湾, 北部湾, 广西, 钦州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/press_bb-2016-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2016-01.txt
forum_tw-2019-06.txt,tw,tw,forum,2019,6,xm,200,3,108,85,Kinmen,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/forum_xm-2019-06.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2019-06.txt
forum_tw-2019-06.txt,tw,tw,forum,2019,6,pr,200,5,108,85,香港,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/forum_pr-2019-06.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2019-06.txt
blog_tw-2015-06.txt,tw,tw,blog,2015,6,xm,200,2,8,180,金门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/blog_xm-2015-06.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2015-06.txt
blog_tw-2015-06.txt,tw,tw,blog,2015,6,pr,200,4,8,180,"前海, 澳门, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/blog_pr-2015-06.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2015-06.txt
blog_tw-2015-06.txt,tw,tw,blog,2015,6,bb,200,6,8,180,北海,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/blog_bb-2015-06.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2015-06.txt
website_tw-2010-03.txt,tw,tw,website,2010,3,pr,200,5,62,132,"大屿山, 屯门, 桂山, 沙洲, 港珠澳, 港珠澳大桥, 珠江, 珠江口中华白海豚国家级自然保护区, 香港, 龙鼓洲",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/website_pr-2010-03.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2010-03.txt
website_tw-2010-03.txt,tw,tw,website,2010,3,bb,200,1,62,132,北海,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/website_bb-2010-03.txt,已写出,/Users/gurumakaza/Downloads/tw/website_tw-2010-03.txt
forum_tw-2019-12.txt,tw,tw,forum,2019,12,xm,200,1,47,146,Kinmen,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/forum_xm-2019-12.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2019-12.txt
forum_tw-2019-12.txt,tw,tw,forum,2019,12,pr,200,6,47,146,香港,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/forum_pr-2019-12.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2019-12.txt
press_tw-2008-01.txt,tw,tw,press,2008,1,xm,71,2,5,60,"厦门, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/press_xm-2008-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2008-01.txt
press_tw-2008-01.txt,tw,tw,press,2008,1,pr,71,5,5,60,"Hong Kong, 沙洲, 珠江, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/press_pr-2008-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2008-01.txt
press_tw-2008-01.txt,tw,tw,press,2008,1,bb,71,2,5,60,"三娘湾, 北部湾, 广西, 钦州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/press_bb-2008-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2008-01.txt
press_tw-2008-01.txt,tw,tw,press,2008,1,st,71,1,5,60,汕头,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/st/press_st-2008-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2008-01.txt
press_tw-2008-01.txt,tw,tw,press,2008,1,lz,71,2,5,60,"湛江, 湛江港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/lz/press_lz-2008-01.txt,已写出,/Users/gurumakaza/Downloads/tw/press_tw-2008-01.txt
forum_tw-2017-03.txt,tw,tw,forum,2017,3,xm,200,1,91,105,厦门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/forum_xm-2017-03.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-03.txt
forum_tw-2017-03.txt,tw,tw,forum,2017,3,pr,200,1,91,105,香港,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/forum_pr-2017-03.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-03.txt
forum_tw-2017-03.txt,tw,tw,forum,2017,3,bb,200,2,91,105,北海,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/forum_bb-2017-03.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-03.txt
blog_tw-2017-01.txt,tw,tw,blog,2017,1,pr,52,10,12,27,"Hong Kong, 南丫岛, 台山, 大屿山, 淇澳, 澳门, 珠江, 珠海, 香港, 香港国际机场",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/pr/blog_pr-2017-01.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2017-01.txt
blog_tw-2017-01.txt,tw,tw,blog,2017,1,bb,52,4,12,27,"三娘湾, 北海, 广西, 沙田, 涠洲岛, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/bb/blog_bb-2017-01.txt,已写出,/Users/gurumakaza/Downloads/tw/blog_tw-2017-01.txt
forum_tw-2017-01.txt,tw,tw,forum,2017,1,xm,203,2,62,134,"厦门, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/tw/xm/forum_xm-2017-01.txt,已写出,/Users/gurumakaza/Downloads/tw/forum_tw-2017-01.txt
